Objects
100
,,Global Angle vicon_mount_husky:vicon_mount_husky,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
1070,0,0.0275751,-0.054787,0.264244,170.134,-12.3741,1087.05
1071,0,0.0276407,-0.0524863,0.264296,168.902,-11.9671,1087.83
1072,0,0.026401,-0.0573184,0.265737,167.541,-11.3615,1088.23
1073,0,0.0271862,-0.056974,0.265205,166.34,-10.9281,1088.85
1074,0,0.0272151,-0.0578243,0.264131,165.084,-10.4794,1089.4
1075,0,0.0267195,-0.0568253,0.263977,163.808,-10.0315,1089.87
1076,0,0.0273256,-0.0573307,0.263538,162.521,-9.59552,1090.39
1077,0,0.0262477,-0.0546946,0.261432,161.092,-9.21402,1091.12
1078,0,0.0257564,-0.0557315,0.262258,159.701,-8.81038,1091.4
1079,0,0.0264944,-0.0555104,0.262447,158.386,-8.41611,1091.9
1080,0,0.0272643,-0.0550473,0.262699,157.034,-8.06356,1092.48
1081,0,0.0273707,-0.0535324,0.260992,155.572,-7.36563,1092.9
1082,0,0.028154,-0.0534261,0.260484,153.922,-6.88545,1093.32
1083,0,0.0288421,-0.0532157,0.260212,152.486,-6.44194,1093.8
1084,0,0.0292333,-0.0529239,0.257682,150.905,-5.8345,1094.1
1085,0,0.029233,-0.0565131,0.258733,149.443,-5.39987,1094.5
1086,0,0.0291296,-0.0574542,0.258942,147.948,-4.97348,1094.91
1087,0,0.0293683,-0.0566296,0.259179,146.406,-4.50221,1095.32
1088,0,0.0291641,-0.0556236,0.259237,144.804,-4.02223,1095.67
1089,0,0.0287398,-0.0574588,0.258663,143.253,-3.57328,1096.09
1090,0,0.0296776,-0.0532769,0.25971,141.66,-3.19297,1096.55
1091,0,0.0253272,-0.0538236,0.260158,140.078,-2.73929,1096.65
1092,0,0.025944,-0.0583885,0.262665,138.079,-2.41591,1097.14
1093,0,0.0247022,-0.061293,0.26459,136.377,-2.01772,1097.34
1094,0,0.0242677,-0.0615753,0.264819,134.714,-1.56661,1097.7
1095,0,0.02425,-0.0622363,0.264177,133.063,-1.13663,1098.1
1096,0,0.0233937,-0.0607244,0.264259,131.423,-0.668365,1098.4
1097,0,0.0242821,-0.0611214,0.26537,129.581,-0.246751,1098.88
1098,0,0.0241425,-0.0677193,0.264922,127.753,0.22805,1099.32
1099,0,0.023249,-0.0658079,0.264874,126.067,0.693311,1099.55
1100,0,0.0238329,-0.0638078,0.264094,124.247,1.27403,1099.94
1101,0,0.0252817,-0.0626247,0.264072,122.483,1.71796,1100.36
1102,0,0.0229824,-0.0606752,0.267431,120.6,2.21307,1100.75
1103,0,0.0241456,-0.0592115,0.267988,118.844,2.65484,1101.08
1104,0,0.0230359,-0.0586185,0.267819,117.043,3.08658,1101.68
1105,0,0.0233389,-0.057696,0.268739,115.201,3.5238,1102.09
1106,0,0.0240977,-0.0576536,0.269513,113.391,3.94312,1102.56
1107,0,0.026175,-0.059498,0.270275,111.515,4.30958,1103.09
1108,0,0.0248599,-0.0568241,0.27453,109.777,4.65786,1103.64
1109,0,0.0214628,-0.0543158,0.272194,107.707,5.1151,1104.38
1110,0,0.0224586,-0.0560098,0.271528,105.699,5.53735,1104.93
1111,0,0.0247311,-0.0484347,0.252201,103.227,7.05983,1105.77
1112,0,0.0262205,-0.0506101,0.25272,101.363,7.40361,1106.14
1113,0,0.0267882,-0.0527219,0.257827,99.2038,7.63002,1106.5
1114,0,0.0274184,-0.0534174,0.259214,97.2353,8.0903,1106.84
1115,0,0.0274121,-0.052314,0.261494,95.3477,8.54409,1107.32
1116,0,0.0269818,-0.057337,0.26099,93.098,9.13008,1107.66
1117,0,0.0269759,-0.0554963,0.26196,90.9789,9.61393,1108.1
1118,0,0.0255223,-0.0584476,0.260671,88.9294,10.0486,1108.46
1119,0,0.0260122,-0.0595066,0.259414,86.6242,10.3642,1108.89
1120,0,0.0262247,-0.0558877,0.259307,84.4403,10.9383,1109.34
1121,0,0.0253401,-0.0550452,0.259282,82.3304,11.3919,1109.68
1122,0,0.0270831,-0.0507274,0.258328,80.1038,11.7822,1110.25
1123,0,0.0264157,-0.052697,0.258354,77.9526,12.2477,1110.61
1124,0,0.0253086,-0.0567563,0.259044,75.582,12.7422,1110.94
1125,0,0.0277223,-0.0516489,0.258779,73.2995,13.244,1111.55
1126,0,0.0268623,-0.0491392,0.258522,71.0544,13.8946,1111.82
1127,0,0.026076,-0.0547067,0.258299,68.7623,14.3275,1112.15
1128,0,0.0276993,-0.0512547,0.257997,66.5557,14.7294,1112.65
1129,0,0.0262663,-0.052636,0.258014,64.0992,15.3007,1112.85
1130,0,0.0265256,-0.0521326,0.257849,61.7402,15.8078,1113.13
1131,0,0.0272722,-0.0488093,0.257284,59.4373,16.2193,1113.64
1132,0,0.0262244,-0.0513196,0.256505,57.1038,16.7126,1113.83
1133,0,0.0265369,-0.0496732,0.255866,54.7868,17.2178,1114.14
1134,0,0.0272473,-0.0500986,0.254966,52.3516,17.7803,1114.47
1135,0,0.0270407,-0.0499971,0.254734,50.0874,18.3537,1114.74
1136,0,0.0278113,-0.0478342,0.255701,47.6974,18.7237,1115.06
1137,0,0.0284175,-0.0485295,0.255669,45.265,19.004,1115.46
1138,0,0.0278043,-0.0471822,0.256165,42.8313,19.4707,1115.76
1139,0,0.0269953,-0.0457439,0.256221,40.4312,19.924,1116.02
1140,0,0.0268681,-0.0463017,0.255785,37.9381,20.3465,1116.4
1141,0,0.0293416,-0.0472282,0.253405,35.3331,20.9911,1116.49
1142,0,0.0292106,-0.0466004,0.252462,32.8204,21.4952,1116.7
1143,0,0.0273308,-0.0514444,0.257929,30.0675,21.5624,1116.8
1144,0,0.0269997,-0.0514389,0.258009,27.4988,22.0856,1116.97
1145,0,0.0268631,-0.0509285,0.258034,24.9172,22.5084,1117.2
1146,0,0.0271127,-0.0517141,0.258069,22.3204,22.9699,1117.51
1147,0,0.0287024,-0.0523924,0.256322,19.6653,23.6038,1117.62
1148,0,0.0275722,-0.0525497,0.255941,17.0209,23.9403,1117.91
1149,0,0.0271652,-0.053425,0.256172,14.3791,24.3568,1118.22
1150,0,0.0268351,-0.0514886,0.255928,11.746,24.7684,1118.47
1151,0,0.02657,-0.0490027,0.256225,8.99815,25.2451,1118.68
1152,0,0.0265865,-0.0497776,0.257256,6.23293,25.5362,1118.96
1153,0,0.0267537,-0.048142,0.255424,3.45708,25.8584,1119.13
1154,0,0.0261874,-0.0499913,0.255699,0.854891,26.3002,1119.26
1155,0,0.0280805,-0.048466,0.256223,-1.87046,26.6668,1119.71
1156,0,0.0274385,-0.0479238,0.258708,-4.563,27.2424,1119.86
1157,0,0.0274633,-0.0504721,0.25984,-7.2778,27.6843,1120.05
1158,0,0.0288196,-0.048834,0.257851,-10.162,28.133,1120.39
1159,0,0.027568,-0.0493861,0.258873,-12.9033,28.6607,1120.45
1160,0,0.0276252,-0.0510825,0.260072,-15.6667,29.1462,1120.66
1161,0,0.0293268,-0.0524485,0.262811,-18.4785,29.7867,1120.89
1162,0,0.0241697,-0.05499,0.26147,-21.4436,30.0768,1120.95
1163,0,0.0266331,-0.0543644,0.262633,-24.1865,30.3597,1121.34
1164,0,0.0255561,-0.0558977,0.26145,-27.09,30.7904,1121.58
1165,0,0.0238734,-0.0516986,0.258608,-29.8119,31.3201,1121.93
1166,0,0.0246667,-0.0514967,0.258518,-32.6709,31.825,1122.33
1167,0,0.0246662,-0.0474879,0.259743,-35.7674,32.2219,1123.08
1168,0,0.0264462,-0.0460053,0.260924,-38.7525,32.7538,1123.5
1169,0,0.0290031,-0.0465906,0.261532,-41.6343,33.0981,1124.12
1170,0,0.0276865,-0.0474597,0.261566,-44.4984,33.5484,1124.43
1171,0,0.027181,-0.0470722,0.26126,-47.288,33.9737,1124.85
1172,0,0.0283315,-0.0472718,0.261765,-50.4151,34.3173,1125.61
1173,0,0.0273747,-0.0450493,0.262328,-53.2244,34.8134,1126.07
1174,0,0.0263841,-0.0472967,0.262122,-56.2197,35.1332,1126.55
1175,0,0.0272938,-0.0471825,0.260725,-59.2641,35.7235,1127.27
1176,0,0.0272906,-0.0439489,0.260773,-62.2389,36.2567,1127.89
1177,0,0.0273193,-0.044214,0.260081,-65.1421,36.6375,1128.43
1178,0,0.0278993,-0.047178,0.261611,-68.5266,37.0794,1129.05
1179,0,0.0267608,-0.0462363,0.262079,-71.4274,37.4815,1129.5
1180,0,0.0261475,-0.0469253,0.262072,-74.492,37.832,1130.12
1181,0,0.0268292,-0.0471363,0.258041,-77.5902,38.5202,1130.67
1182,0,0.0239876,-0.0469964,0.259487,-80.5262,38.9149,1131.04
1183,0,0.0229279,-0.0464941,0.266072,-83.7691,39.0758,1131.64
1184,0,0.0237651,-0.0482685,0.262616,-86.9592,39.8009,1132.04
1185,0,0.0238577,-0.0461006,0.262813,-90.0488,40.2326,1132.61
1186,0,0.0236022,-0.0505672,0.260597,-93.4445,40.7283,1133.15
1187,0,0.0247849,-0.0491118,0.259263,-96.6038,40.9348,1133.87
1188,0,0.0241298,-0.0465086,0.258639,-99.6388,41.3753,1134.39
1189,0,0.0251088,-0.0484043,0.25863,-102.724,41.7868,1134.9
1190,0,0.0274059,-0.0454446,0.259264,-105.902,42.1889,1135.59
1191,0,0.0257145,-0.0444131,0.257454,-109.048,42.6045,1136.02
1192,0,0.0263927,-0.0449941,0.257291,-112.257,43.1133,1136.63
1193,0,0.027789,-0.040692,0.257339,-115.387,43.5944,1137.3
1194,0,0.0265755,-0.0391437,0.257623,-118.49,44.12,1137.69
1195,0,0.0266816,-0.0459225,0.2583,-121.627,44.6674,1138.25
1196,0,0.0260771,-0.048013,0.257836,-124.862,45.1174,1138.73
1197,0,0.0244228,-0.0485385,0.258313,-128.002,45.579,1139.12
1198,0,0.0250637,-0.0550804,0.26195,-131.637,45.871,1139.59
1199,0,0.0244125,-0.0538876,0.26212,-134.839,46.314,1140.05
1200,0,0.0242785,-0.0514246,0.262566,-138.061,46.7783,1140.5
1201,0,0.0252919,-0.0496964,0.25974,-141.476,47.1277,1140.99
1202,0,0.0246455,-0.0513036,0.259064,-144.613,47.6267,1141.46
1203,0,0.0260281,-0.0440205,0.258734,-147.828,48.1935,1142.06
1204,0,0.0251981,-0.0509382,0.260949,-151.265,48.5441,1142.46
1205,0,0.0253758,-0.0506357,0.26096,-154.536,48.9715,1143.02
1206,0,0.025717,-0.0472475,0.26036,-157.713,49.4434,1143.56
1207,0,0.025573,-0.0490751,0.259874,-161.071,49.8442,1144.12
1208,0,0.0269043,-0.0430155,0.258964,-164.398,50.3785,1144.83
1209,0,0.0264546,-0.0422372,0.258512,-167.67,50.8543,1145.2
1210,0,0.0288682,-0.0430726,0.258707,-170.937,51.4169,1145.79
1211,0,0.0289046,-0.0419173,0.258552,-174.249,51.8988,1146.19
1212,0,0.0279618,-0.041489,0.25835,-177.538,52.3704,1146.47
1213,0,0.0282928,-0.0431689,0.257952,-180.895,52.7892,1146.88
1214,0,0.0290538,-0.0415534,0.257005,-184.221,53.3408,1147.29
1215,0,0.0276878,-0.0426924,0.257749,-187.554,53.7617,1147.47
1216,0,0.0281052,-0.0423294,0.256912,-191.079,53.9883,1147.91
1217,0,0.0278991,-0.041094,0.256753,-194.411,54.4328,1148.24
1218,0,0.0268293,-0.0407603,0.256511,-197.876,54.9897,1148.45
1219,0,0.0266779,-0.0404239,0.256712,-201.195,55.3981,1148.79
1220,0,0.0260473,-0.0388963,0.258162,-204.339,55.8594,1149.2
1221,0,0.0249233,-0.0385738,0.258376,-207.827,56.4537,1149.38
1222,0,0.0249804,-0.0333151,0.25943,-211.259,56.9517,1149.84
1223,0,0.0250538,-0.0335696,0.259771,-214.486,57.293,1150.13
1224,0,0.0277521,-0.0365722,0.258551,-217.875,57.7939,1150.02
1225,0,0.0288986,-0.0383446,0.258291,-221.022,58.2357,1150.17
1226,0,0.0322911,-0.0343142,0.257927,-224.221,58.6928,1150.66
1227,0,0.0309546,-0.0329032,0.256528,-227.723,59.2524,1150.68
1228,0,0.0308314,-0.0378354,0.253728,-231.292,59.9805,1150.41
1229,0,0.0311217,-0.0367175,0.254524,-234.646,60.3522,1150.58
1230,0,0.0294134,-0.0359337,0.253606,-238.081,60.877,1150.52
1231,0,0.0300477,-0.0328219,0.257142,-241.406,61.2587,1150.52
1232,0,0.0294316,-0.0346257,0.257743,-244.803,61.6345,1150.38
1233,0,0.0282396,-0.0352689,0.257137,-248.207,62.2941,1150.22
1234,0,0.0286152,-0.0369629,0.256803,-251.577,62.8114,1150
1235,0,0.0291169,-0.0402942,0.256147,-255.094,63.4052,1149.65
1236,0,0.0277085,-0.0398267,0.255659,-258.374,63.8893,1149.44
1237,0,0.0269613,-0.0377635,0.258653,-261.863,64.1294,1149.22
1238,0,0.0269257,-0.037726,0.258174,-265.205,64.5506,1148.96
1239,0,0.0250505,-0.038586,0.257241,-268.638,64.9642,1148.54
1240,0,0.0272589,-0.0368631,0.259769,-272.016,65.4487,1148.22
1241,0,0.0269662,-0.0401785,0.258532,-275.154,65.8963,1147.78
1242,0,0.0277884,-0.0388328,0.259289,-278.479,66.4412,1147.33
1243,0,0.0277586,-0.0326634,0.258605,-282.104,66.8594,1147.28
1244,0,0.0265088,-0.0350688,0.258968,-285.55,67.4597,1146.78
1245,0,0.0271527,-0.0348618,0.259135,-289.01,67.794,1146.36
1246,0,0.0293403,-0.0304337,0.257989,-292.46,68.3411,1146.04
1247,0,0.0287219,-0.0325455,0.257898,-295.815,68.728,1145.62
1248,0,0.0293329,-0.0322899,0.258011,-299.1,69.2082,1145.06
1249,0,0.0289147,-0.0289209,0.259098,-302.466,69.7898,1144.52
1250,0,0.0274485,-0.0371481,0.258539,-305.914,70.3029,1143.76
1251,0,0.0285114,-0.0380794,0.258583,-309.099,70.8098,1143.22
1252,0,0.029855,-0.0436141,0.26159,-312.427,71.114,1142.59
1253,0,0.029428,-0.0436052,0.259123,-315.898,71.4668,1142.27
1254,0,0.0289128,-0.0334206,0.260208,-319.137,72.1381,1142.08
1255,0,0.0245829,-0.0373557,0.267687,-322.426,72.0207,1141.32
1256,0,0.0255141,-0.0392794,0.269137,-325.751,72.4252,1140.95
1257,0,0.0290387,-0.040925,0.265498,-329.481,73.3557,1140.35
1258,0,0.0320465,-0.0420817,0.26627,-332.872,73.8986,1139.91
1259,0,0.0283713,-0.0391439,0.264844,-336.251,74.3144,1139.68
1260,0,0.0270211,-0.03871,0.262326,-339.667,75.0014,1139.37
1261,0,0.027776,-0.0314919,0.25686,-343.096,75.6273,1138.99
1262,0,0.0287083,-0.0318125,0.258458,-346.17,76.2494,1138.47
1263,0,0.0267786,-0.0331782,0.255256,-349.569,76.7213,1138.04
1264,0,0.0271876,-0.0333468,0.255298,-352.752,77.2906,1137.39
1265,0,0.0299038,-0.0329795,0.254308,-355.968,77.902,1136.91
1266,0,0.030178,-0.0370545,0.254081,-359.39,78.3887,1136.33
1267,0,0.0296674,-0.0347806,0.254881,-362.738,78.9251,1135.78
1268,0,0.0308578,-0.0334805,0.253907,-366.099,79.3176,1135.27
1269,0,0.029464,-0.0321989,0.25819,-369.537,79.5213,1134.7
1270,0,0.0283901,-0.0314359,0.25893,-372.785,79.9976,1134.01
1271,0,0.0291381,-0.0296224,0.256853,-376.155,80.5427,1133.55
1272,0,0.0291528,-0.0290037,0.25681,-379.444,80.9953,1132.96
1273,0,0.0278641,-0.0305286,0.257019,-382.702,81.4793,1132.23
1274,0,0.0289525,-0.0353712,0.254986,-386.17,82.1107,1131.58
1275,0,0.0289582,-0.0346152,0.255898,-389.496,82.7219,1130.91
1276,0,0.0279956,-0.0369157,0.257647,-392.746,83.1153,1129.98
1277,0,0.0284717,-0.03127,0.257081,-395.844,83.6549,1129.49
1278,0,0.0276956,-0.0335362,0.256351,-399.311,84.1586,1128.78
1279,0,0.0270296,-0.0343996,0.256415,-402.574,84.6442,1128.13
1280,0,0.0263455,-0.0331663,0.255732,-405.896,85.1908,1127.41
1281,0,0.0264536,-0.0340307,0.2564,-409.06,85.6569,1126.73
1282,0,0.0265393,-0.0296009,0.257145,-412.199,86.1195,1126.01
1283,0,0.026457,-0.0297871,0.256106,-415.349,86.5836,1125.32
1284,0,0.0278922,-0.0308159,0.255986,-418.542,86.9663,1124.7
1285,0,0.028829,-0.0252521,0.256703,-421.645,87.4496,1124.14
1286,0,0.0297275,-0.0268954,0.255801,-424.875,87.9925,1123.53
1287,0,0.0305597,-0.0268905,0.253506,-427.951,88.6394,1122.93
1288,0,0.0268443,-0.025473,0.258477,-431.299,88.9009,1122.11
1289,0,0.0267102,-0.0296332,0.257431,-434.495,89.4431,1121.36
1290,0,0.0271608,-0.0264592,0.257537,-437.58,89.914,1120.83
1291,0,0.0237357,-0.0251691,0.259212,-440.74,90.459,1120.05
1292,0,0.0272188,-0.0301143,0.258341,-444.101,91.0063,1119.18
1293,0,0.0277202,-0.0291245,0.259363,-447.124,91.4776,1118.6
1294,0,0.0272961,-0.0264406,0.259343,-450.133,91.9878,1117.77
1295,0,0.0288199,-0.0253819,0.257603,-453.28,92.4814,1117.23
1296,0,0.0301006,-0.0265643,0.256362,-456.401,93.0468,1116.52
1297,0,0.0288049,-0.0289715,0.2558,-459.563,93.6551,1115.46
1298,0,0.0287502,-0.029257,0.2567,-462.544,94.1118,1114.68
1299,0,0.0293875,-0.0244525,0.253595,-465.892,94.5856,1114.11
1300,0,0.0289492,-0.0249252,0.254817,-468.897,95.1031,1113.26
1301,0,0.0293834,-0.0260733,0.256178,-471.887,95.5624,1112.53
1302,0,0.0292007,-0.0247934,0.25622,-474.911,95.8832,1111.96
1303,0,0.0293528,-0.0275333,0.255193,-477.935,96.5171,1111.08
1304,0,0.031345,-0.0273635,0.254251,-480.908,97.0398,1110.4
1305,0,0.0335158,-0.0265536,0.252459,-483.916,97.5737,1109.82
1306,0,0.0342649,-0.0273099,0.250523,-486.885,98.2128,1109.06
1307,0,0.0368471,-0.0261297,0.249528,-489.732,98.6736,1108.6
1308,0,0.0334189,-0.0274901,0.251447,-492.735,99.1751,1107.75
1309,0,0.0320956,-0.0249234,0.253029,-496.059,99.5771,1106.92
1310,0,0.0315501,-0.0252799,0.254356,-499.155,100.008,1106.37
1311,0,0.0291855,-0.0286622,0.256552,-502.316,100.497,1105.47
1312,0,0.029371,-0.026762,0.255943,-505.313,101.028,1104.76
1313,0,0.0303307,-0.0274682,0.254144,-508.236,101.473,1104.26
1314,0,0.0291662,-0.0294984,0.254278,-511.123,102.111,1103.57
1315,0,0.030108,-0.0252362,0.252607,-513.906,102.692,1103.05
1316,0,0.0295506,-0.0273011,0.254785,-517,102.933,1102.35
1317,0,0.029154,-0.0279032,0.254403,-519.993,103.53,1101.83
1318,0,0.0296813,-0.0231531,0.254114,-522.821,104.046,1101.32
1319,0,0.0281274,-0.0312633,0.256119,-525.753,104.516,1100.62
1320,0,0.0276088,-0.0294365,0.259645,-528.853,104.707,1100.06
1321,0,0.0270603,-0.0264425,0.25812,-531.595,105.245,1099.43
1322,0,0.0271939,-0.0297356,0.258786,-534.477,105.567,1098.9
1323,0,0.0279077,-0.0278772,0.259703,-537.401,106.011,1098.41
1324,0,0.0273008,-0.0263058,0.259308,-540.305,106.519,1097.8
1325,0,0.0278142,-0.0290957,0.261016,-543.133,106.788,1097.32
1326,0,0.0260035,-0.0318124,0.265491,-546.02,106.936,1096.63
1327,0,0.0247831,-0.0297164,0.263212,-548.938,107.736,1096.06
1328,0,0.0282389,-0.0276449,0.259384,-551.851,108.404,1095.65
1329,0,0.0276629,-0.0271385,0.258569,-554.629,108.973,1095.06
1330,0,0.0260651,-0.0317895,0.263987,-557.637,109.163,1094.15
1331,0,0.0251913,-0.0312745,0.266189,-560.36,109.63,1093.73
1332,0,0.0283181,-0.0337922,0.261371,-563.385,110.644,1092.98
1333,0,0.0273381,-0.0346977,0.262405,-566.202,110.943,1092.37
1334,0,0.028435,-0.03164,0.26175,-568.921,111.511,1091.94
1335,0,0.0282795,-0.0333158,0.259554,-571.676,111.843,1091.45
1336,0,0.0282975,-0.0373445,0.262332,-574.543,112.27,1090.94
1337,0,0.0282882,-0.0341701,0.259907,-577.295,112.783,1090.54
1338,0,0.0285824,-0.0290539,0.260143,-579.86,113.216,1090.27
1339,0,0.0282533,-0.026608,0.258523,-582.6,113.727,1089.57
1340,0,0.0255782,-0.0345971,0.266151,-585.374,113.836,1088.84
1341,0,0.0264066,-0.0336312,0.265148,-588.017,114.213,1088.37
1342,0,0.0269324,-0.0324392,0.258939,-590.94,114.933,1087.68
1343,0,0.0316204,-0.0327756,0.25362,-593.602,115.775,1087.26
1344,0,0.0286933,-0.0305353,0.257379,-596.452,116.114,1086.77
1345,0,0.0267721,-0.0364808,0.260481,-599.216,116.493,1086
1346,0,0.0283684,-0.0342167,0.259298,-601.953,116.88,1085.63
1347,0,0.0279669,-0.0346816,0.259001,-604.619,117.389,1085.19
1348,0,0.0284104,-0.0312951,0.257906,-607.289,117.905,1084.85
1349,0,0.0279537,-0.0321637,0.255954,-609.876,118.261,1084.37
1350,0,0.0297834,-0.0322576,0.252211,-612.513,118.941,1083.87
1351,0,0.0264781,-0.0348281,0.257576,-615.508,119.074,1083
1352,0,0.0263438,-0.0350273,0.256924,-618.087,119.464,1082.62
1353,0,0.026346,-0.0353882,0.256882,-620.753,119.87,1082.26
1354,0,0.0266509,-0.0331179,0.257218,-623.338,120.313,1081.8
1355,0,0.0272075,-0.0306868,0.25819,-626.09,120.809,1081.4
1356,0,0.0285263,-0.0317913,0.256462,-628.709,121.279,1081.01
1357,0,0.027869,-0.0317318,0.259457,-631.176,121.493,1080.53
1358,0,0.0280198,-0.0341043,0.258338,-633.806,121.826,1080.18
1359,0,0.0290433,-0.0326926,0.258298,-636.39,122.215,1079.86
1360,0,0.0283311,-0.0289643,0.258258,-638.933,122.636,1079.43
1361,0,0.0290428,-0.0314428,0.257964,-641.71,123.056,1079.16
1362,0,0.0293841,-0.0303088,0.25784,-644.29,123.489,1078.84
1363,0,0.029163,-0.0305736,0.257327,-646.839,123.866,1078.47
1364,0,0.0306984,-0.031021,0.255461,-649.345,124.287,1078.28
1365,0,0.0316938,-0.0320794,0.256055,-652.128,124.766,1077.96
1366,0,0.0298855,-0.0338041,0.254001,-654.779,125.37,1077.47
1367,0,0.0309742,-0.0316061,0.252823,-657.237,125.876,1077.35
1368,0,0.0301777,-0.0345339,0.25547,-659.865,126.316,1076.91
1369,0,0.0296596,-0.0343512,0.252772,-662.558,126.636,1076.56
1370,0,0.0304375,-0.0337309,0.251214,-665.076,127.041,1076.46
1371,0,0.0308816,-0.031509,0.250487,-667.649,127.499,1076.21
1372,0,0.0303198,-0.0315872,0.25086,-670.079,127.906,1075.87
1373,0,0.0303215,-0.0252739,0.255971,-672.815,127.8,1075.98
1374,0,0.029615,-0.0263193,0.251547,-675.717,128.152,1075.61
1375,0,0.0281068,-0.0274816,0.251955,-678.093,128.57,1075.28
1376,0,0.0280219,-0.0301761,0.250259,-680.482,128.95,1075.08
1377,0,0.0305924,-0.0291462,0.25294,-683.392,129.344,1075.03
1378,0,0.030218,-0.0298491,0.254067,-685.894,129.644,1074.8
1379,0,0.0312448,-0.0312919,0.254773,-688.487,129.834,1074.86
1380,0,0.0312805,-0.0328564,0.258463,-691.103,130.143,1074.72
1381,0,0.0304872,-0.0338818,0.259103,-693.627,130.405,1074.55
1382,0,0.03037,-0.0351093,0.257785,-696.042,130.694,1074.5
1383,0,0.0309785,-0.0350687,0.259024,-698.513,131.014,1074.4
1384,0,0.03022,-0.0362294,0.258794,-700.94,131.256,1074.29
1385,0,0.0291924,-0.0382041,0.259208,-703.411,131.498,1074.19
1386,0,0.0286849,-0.0379033,0.257637,-705.979,132.048,1073.98
1387,0,0.0281702,-0.038312,0.257377,-708.483,132.347,1073.86
1388,0,0.0253347,-0.0406386,0.258085,-711.136,132.623,1073.75
1389,0,0.0255358,-0.0395885,0.258985,-713.484,132.95,1073.58
1390,0,0.0256152,-0.0390424,0.25993,-715.826,133.166,1073.47
1391,0,0.0263798,-0.0403932,0.259566,-718.263,133.586,1073.34
1392,0,0.0274017,-0.0396854,0.25984,-720.694,133.949,1073.22
1393,0,0.0294205,-0.0408064,0.258101,-723.278,134.426,1072.98
1394,0,0.0294197,-0.0395052,0.25706,-725.635,134.639,1073.03
1395,0,0.0312016,-0.0360746,0.256071,-728.172,135.162,1072.91
1396,0,0.0243965,-0.0352836,0.258989,-730.81,135.363,1072.38
1397,0,0.0248398,-0.0346611,0.257971,-733.391,135.591,1072.28
1398,0,0.0243599,-0.032396,0.258359,-735.673,135.872,1072.17
1399,0,0.0231118,-0.0331101,0.257577,-738.146,136.118,1072
1400,0,0.0232795,-0.0326163,0.257354,-740.517,136.364,1072.02
1401,0,0.0214992,-0.0310932,0.258963,-743.036,136.677,1071.73
1402,0,0.0206118,-0.0304968,0.260568,-745.485,137.109,1071.55
1403,0,0.0246646,-0.033043,0.258738,-748.104,137.132,1071.32
1404,0,0.0226406,-0.0356302,0.260027,-750.697,137.685,1071.17
1405,0,0.0253316,-0.0377037,0.255988,-753.287,138.325,1070.92
1406,0,0.0265504,-0.038541,0.255664,-755.576,138.552,1070.85
1407,0,0.0266567,-0.0389308,0.255249,-757.898,138.86,1070.65
1408,0,0.0302831,-0.0396655,0.25091,-760.372,139.27,1070.38
1409,0,0.0284691,-0.0323717,0.252545,-762.9,139.654,1070.35
1410,0,0.0249557,-0.0338724,0.252483,-765.283,140.064,1069.93
1411,0,0.0231187,-0.0454742,0.25392,-767.805,140.303,1069.56
1412,0,0.0225722,-0.0460095,0.254028,-770.17,140.61,1069.35
1413,0,0.0231277,-0.0434711,0.255518,-772.648,141.023,1069.1
1414,0,0.0232861,-0.0406843,0.25501,-774.967,141.366,1068.96
1415,0,0.0244855,-0.0395679,0.254718,-777.372,141.749,1068.77
1416,0,0.0255377,-0.0366325,0.255802,-779.797,141.943,1068.59
1417,0,0.0253208,-0.0357688,0.255547,-782.101,142.26,1068.29
1418,0,0.0248501,-0.0341472,0.253671,-784.567,142.493,1068.26
1419,0,0.0258879,-0.0309065,0.254068,-786.921,142.94,1068.04
1420,0,0.0248427,-0.0303751,0.253559,-789.265,143.3,1067.78
1421,0,0.0262662,-0.0299274,0.253312,-791.628,143.616,1067.66
1422,0,0.0260621,-0.0267688,0.253517,-793.929,143.999,1067.42
1423,0,0.0268396,-0.0288471,0.252722,-796.427,144.365,1067.23
1424,0,0.0276112,-0.033365,0.251806,-798.696,144.649,1066.87
1425,0,0.0261777,-0.0324159,0.252093,-801.095,145.054,1066.52
1426,0,0.0260013,-0.0332456,0.2522,-803.439,145.377,1066.3
1427,0,0.0268291,-0.032819,0.251635,-805.742,145.684,1066.2
1428,0,0.0251487,-0.0316889,0.252171,-808.148,145.962,1066.09
1429,0,0.0260834,-0.0298449,0.250822,-810.775,146.467,1066.08
1430,0,0.0265428,-0.0303253,0.250878,-813.07,146.749,1065.98
1431,0,0.025972,-0.0308381,0.251914,-815.397,147.039,1065.72
1432,0,0.0275152,-0.0296235,0.252705,-817.634,147.254,1065.63
1433,0,0.0274028,-0.0323139,0.253265,-820.013,147.537,1065.41
1434,0,0.0277909,-0.0314163,0.255567,-822.298,147.796,1065.23
1435,0,0.0261675,-0.0284686,0.2534,-824.61,148.054,1065.28
1436,0,0.0282109,-0.0335662,0.253161,-826.935,148.472,1065
1437,0,0.0285716,-0.0308654,0.253737,-829.191,148.777,1064.83
1438,0,0.0287191,-0.0317675,0.253137,-831.533,149.022,1064.79
1439,0,0.0304868,-0.03234,0.252789,-833.905,149.343,1064.67
1440,0,0.0318322,-0.0306249,0.250681,-836.221,149.847,1064.44
1441,0,0.0323085,-0.032807,0.250216,-838.522,150.098,1064.3
