Objects
100
,,Global Angle vicon_mount_husky:vicon_mount_husky,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
4333,0,0.0157359,-0.0447343,0.294224,726.504,1330.16,954.888
4334,0,0.0164251,-0.0438359,0.29406,728.191,1329.27,955.11
4335,0,0.0156125,-0.0452985,0.294184,729.926,1328.37,955.209
4336,0,0.0186662,-0.0427868,0.293207,731.825,1327.37,955.514
4337,0,0.0194643,-0.0418967,0.293199,733.517,1326.42,955.693
4338,0,0.0191352,-0.0424796,0.29355,735.164,1325.45,955.782
4339,0,0.0207101,-0.0401192,0.294577,736.948,1324.39,955.955
4340,0,0.0208445,-0.0406838,0.293744,738.731,1323.44,956.099
4341,0,0.0213055,-0.0392485,0.294061,740.35,1322.46,956.248
4342,0,0.0219231,-0.0378088,0.293813,742.072,1321.53,956.432
4343,0,0.0212979,-0.0430314,0.29331,743.867,1320.54,956.57
4344,0,0.0221741,-0.0400867,0.293245,745.517,1319.5,956.793
4345,0,0.022337,-0.0375897,0.29238,747.194,1318.49,956.909
4346,0,0.0224167,-0.0393546,0.292128,748.849,1317.42,957.081
4347,0,0.0225027,-0.0409114,0.29134,750.596,1316.28,957.326
4348,0,0.0227077,-0.0401188,0.291992,752.235,1315.21,957.514
4349,0,0.0221128,-0.0409261,0.294582,753.901,1314.06,957.572
4350,0,0.0223076,-0.0399788,0.292502,755.76,1312.98,957.77
4351,0,0.0220677,-0.0358657,0.289943,757.771,1311.8,958.032
4352,0,0.0213629,-0.034689,0.291017,759.59,1310.73,958.135
4353,0,0.0225548,-0.0348329,0.291089,761.234,1309.61,958.382
4354,0,0.0217337,-0.0365611,0.289131,763.023,1308.47,958.484
4355,0,0.0218961,-0.0342588,0.290201,764.59,1307.4,958.647
4356,0,0.0220022,-0.0339156,0.290539,766.294,1306.25,958.82
4357,0,0.0208408,-0.0398363,0.28911,768.03,1304.85,959.04
4358,0,0.0217205,-0.0373616,0.289283,769.627,1303.68,959.289
4359,0,0.0214005,-0.0401224,0.288668,771.373,1302.48,959.446
4360,0,0.0224105,-0.0443752,0.290121,773.029,1301.16,959.559
4361,0,0.0233551,-0.0422364,0.290677,774.806,1300.02,959.743
4362,0,0.0216529,-0.0440908,0.29156,776.699,1298.71,959.759
4363,0,0.0202666,-0.0412572,0.287753,778.612,1297.41,959.848
4364,0,0.0169174,-0.0400841,0.284564,780.441,1296.2,959.665
4365,0,0.0189177,-0.0418259,0.285621,782.077,1295.1,959.592
4366,0,0.019191,-0.0406485,0.284712,783.792,1293.86,959.553
4367,0,0.0188859,-0.0412364,0.283593,785.412,1292.48,959.462
4368,0,0.0183398,-0.0406335,0.28364,787.155,1291.1,959.443
4369,0,0.0131908,-0.0386993,0.282696,789.247,1289.69,959.205
4370,0,0.0163858,-0.0444772,0.284324,791.323,1288.4,958.883
4371,0,0.0175569,-0.0437216,0.2846,793.033,1287.22,958.609
4372,0,0.0180826,-0.0436025,0.283839,794.657,1286.06,958.498
4373,0,0.0178516,-0.0468714,0.283031,796.33,1284.61,958.155
4374,0,0.0177881,-0.0443896,0.282994,798.191,1283.17,957.778
4375,0,0.0182562,-0.0430632,0.283053,799.938,1281.81,957.553
4376,0,0.0189695,-0.0425151,0.28295,801.659,1280.45,957.312
4377,0,0.0220334,-0.0406569,0.284153,803.396,1279.2,956.995
4378,0,0.0204952,-0.0370475,0.284943,805.213,1277.93,956.742
4379,0,0.0200581,-0.0318899,0.283631,806.793,1276.58,956.465
4380,0,0.0142645,-0.0295865,0.28394,808.82,1275.23,956.222
4381,0,0.0133735,-0.0299267,0.282315,810.59,1273.22,955.816
4382,0,0.014994,-0.0301909,0.282115,812.295,1272.03,955.424
4383,0,0.0154131,-0.0286026,0.282038,814.109,1270.54,955.059
4384,0,0.0128611,-0.0255708,0.282624,816.052,1268.59,954.695
4385,0,0.0149861,-0.0247571,0.283017,817.775,1267.15,954.361
4386,0,0.0148626,-0.0259163,0.283487,819.469,1265.68,953.834
4387,0,0.0152947,-0.0305603,0.283634,821.234,1264.27,953.082
4388,0,0.0147292,-0.0328301,0.283151,823.062,1262.73,952.508
4389,0,0.0158405,-0.0331807,0.28118,824.859,1261.2,952.088
4390,0,0.0147442,-0.0324263,0.280633,826.572,1259.77,951.504
4391,0,0.012736,-0.0365261,0.279143,828.332,1258.22,950.932
4392,0,0.0149118,-0.0382779,0.279491,830.036,1256.78,950.316
4393,0,0.018364,-0.0383185,0.278128,831.734,1255.53,949.491
4394,0,0.0181227,-0.0394778,0.278536,833.441,1253.84,948.962
4395,0,0.0187264,-0.0384857,0.278602,835.182,1252.27,948.443
4396,0,0.0194502,-0.0403488,0.280413,837.21,1250.68,947.595
4397,0,0.018997,-0.0394572,0.279244,838.95,1249.15,947.09
4398,0,0.0179147,-0.0415077,0.279347,840.656,1247.51,946.55
4399,0,0.0160091,-0.0353526,0.281369,842.479,1245.83,945.996
4400,0,0.0154574,-0.037154,0.281948,844.195,1244.26,945.51
4401,0,0.00994405,-0.0347168,0.284074,845.91,1242.48,945.22
4402,0,0.0101696,-0.034314,0.281699,847.82,1241.03,944.693
4403,0,0.00962908,-0.037478,0.282093,849.462,1239.37,944.192
4404,0,0.00987674,-0.0377963,0.281089,851.29,1237.72,943.856
4405,0,0.0128856,-0.041746,0.279266,852.937,1236.32,943.264
4406,0,0.0138852,-0.0424758,0.277064,854.909,1234.74,942.861
4407,0,0.0128331,-0.0418105,0.278884,856.696,1232.93,942.504
4408,0,0.013361,-0.0430117,0.279323,858.415,1231.41,942.016
4409,0,0.0111518,-0.0401633,0.281692,860.472,1229.45,941.775
4410,0,0.00887529,-0.040423,0.282661,862.168,1227.56,941.438
4411,0,0.00999091,-0.0384593,0.282021,863.848,1226.04,941.108
4412,0,0.0105134,-0.0410901,0.280813,865.691,1224.38,940.764
4413,0,0.0107127,-0.0392664,0.281149,867.437,1222.6,940.584
4414,0,0.00968338,-0.0375425,0.282938,869.317,1220.93,940.269
4415,0,0.00815467,-0.0380308,0.283932,871.226,1219.14,940.018
4416,0,0.0106646,-0.0374194,0.283187,872.923,1217.57,939.805
4417,0,0.00933545,-0.0394781,0.283488,874.654,1215.94,939.41
4418,0,0.0095113,-0.0396296,0.28362,876.363,1214.29,939.143
4419,0,0.00990815,-0.0441805,0.284402,878.203,1212.56,938.876
4420,0,0.00876483,-0.0444405,0.285398,879.883,1210.85,938.693
4421,0,0.00834389,-0.0420846,0.284883,881.645,1209.1,938.611
4422,0,0.00389905,-0.0436143,0.282528,883.441,1207.52,938.357
4423,0,-0.00122781,-0.0403353,0.285845,885.199,1205.65,938.403
4424,0,-0.00255731,-0.0372767,0.287275,887.25,1203.84,938.341
4425,0,-0.000132238,-0.0391541,0.289767,888.975,1202,938.185
4426,0,0.000447993,-0.0409814,0.289889,890.91,1200.39,937.794
4427,0,-0.000446266,-0.0459683,0.287008,892.694,1198.75,937.404
4428,0,-0.0027667,-0.047876,0.284766,894.335,1197.1,937.24
4429,0,0.00543508,-0.048116,0.291684,896.257,1195.65,937.065
4430,0,0.00317285,-0.0516796,0.29146,897.975,1193.98,936.93
4431,0,0.00574351,-0.0493972,0.292861,899.578,1192.22,937.146
4432,0,0.0015927,-0.0498866,0.292833,901.398,1190.46,936.911
4433,0,0.00182055,-0.0503001,0.294396,903.029,1188.74,936.906
4434,0,0.00223926,-0.0489675,0.295301,904.805,1187.07,936.795
4435,0,0.00163267,-0.0493973,0.296697,906.567,1185.42,936.731
4436,0,0.00254313,-0.0474066,0.297781,908.275,1183.75,936.688
4437,0,0.00622975,-0.0543167,0.294681,910.021,1182.12,936.829
4438,0,0.00578355,-0.0533109,0.29606,911.726,1180.48,936.63
4439,0,0.00499994,-0.0533735,0.296959,913.476,1178.91,936.422
4440,0,0.00398688,-0.0559137,0.297709,914.985,1177.39,936.32
4441,0,0.00911088,-0.05144,0.302871,916.507,1175.47,936.646
4442,0,0.0095744,-0.0517511,0.302367,918.38,1173.8,936.469
4443,0,0.0100933,-0.0541167,0.299872,920.141,1172.03,936.461
4444,0,0.0111689,-0.053322,0.30196,921.556,1170.57,936.541
4445,0,0.0100546,-0.0523298,0.302346,923.289,1168.79,936.534
4446,0,0.0122326,-0.0501444,0.303314,924.874,1167.22,936.642
4447,0,0.0148797,-0.0476952,0.302893,926.669,1165.52,936.893
4448,0,0.0131045,-0.0479087,0.303096,928.384,1164.04,936.847
4449,0,0.0134205,-0.0451028,0.303272,930.171,1162.46,936.947
4450,0,0.012689,-0.0443773,0.302525,931.872,1160.76,937.046
4451,0,0.0129805,-0.0394637,0.302925,933.515,1159.15,937.173
4452,0,0.011671,-0.0432063,0.305231,935.287,1157.48,936.796
4453,0,0.0125258,-0.0365029,0.306356,937.161,1155.8,936.921
4454,0,0.0118909,-0.041821,0.307079,938.606,1154.22,936.892
4455,0,0.0127938,-0.0381074,0.309272,940.061,1152.72,936.925
4456,0,0.0122446,-0.0395931,0.311208,941.624,1151.19,936.856
4457,0,0.0126382,-0.0417092,0.308219,943.447,1149.52,936.831
4458,0,0.0128775,-0.0410421,0.309522,945.068,1147.7,936.815
4459,0,0.0188889,-0.0402819,0.299865,947.276,1146.57,937.027
4460,0,0.0201782,-0.0412779,0.29871,948.996,1144.97,937.077
4461,0,0.021032,-0.0396359,0.300884,950.515,1143.21,937.123
4462,0,0.0147035,-0.0396088,0.307171,951.87,1141.26,936.771
4463,0,0.0136232,-0.037491,0.309347,953.586,1139.51,936.727
4464,0,0.0144799,-0.0348315,0.308753,955.329,1137.86,936.823
4465,0,0.0131151,-0.0353853,0.308299,956.938,1136.27,936.764
4466,0,0.0126398,-0.0336819,0.308355,958.498,1134.69,936.774
4467,0,0.0151519,-0.0411803,0.310462,960.203,1132.96,936.427
4468,0,0.014907,-0.0428514,0.311672,961.93,1131.25,936.435
4469,0,0.015172,-0.042769,0.311602,963.464,1129.71,936.413
4470,0,0.0163954,-0.0421179,0.314421,965.318,1127.88,936.385
4471,0,0.0160107,-0.0406273,0.311263,966.993,1126.35,936.609
4472,0,0.0189625,-0.0433666,0.315555,968.768,1124.56,936.51
4473,0,0.015685,-0.0398518,0.313137,970.315,1122.94,936.765
4474,0,0.0156254,-0.0412423,0.311312,971.912,1121.39,936.946
4475,0,0.0158478,-0.0395281,0.310175,973.468,1119.78,937.203
4476,0,0.0146843,-0.0395203,0.309246,975.068,1118.18,937.369
4477,0,0.0134584,-0.0403373,0.308794,976.655,1116.54,937.53
4478,0,0.0134477,-0.0392514,0.30786,978.263,1114.88,937.777
4479,0,0.0126613,-0.0386434,0.30739,979.897,1113.2,937.947
4480,0,0.0118898,-0.0395225,0.307326,981.51,1111.55,938.062
4481,0,0.0124758,-0.0375446,0.306485,983.287,1109.91,938.341
4482,0,0.0110137,-0.0395411,0.305425,984.943,1108.16,938.489
4483,0,0.0109101,-0.0372013,0.305603,986.521,1106.5,938.736
4484,0,0.010383,-0.038671,0.304515,988.212,1104.85,939.008
4485,0,0.00980492,-0.039175,0.303846,989.82,1103.13,939.352
4486,0,0.0109601,-0.0374362,0.302554,991.419,1101.55,939.727
4487,0,0.0102383,-0.037922,0.302115,993.046,1099.94,939.994
4488,0,0.008867,-0.039759,0.301589,994.626,1098.3,940.297
4489,0,0.00843987,-0.0372998,0.301465,996.151,1096.68,940.63
4490,0,0.00730808,-0.0360374,0.29887,997.858,1095.2,941.001
4491,0,0.009701,-0.0357331,0.29758,999.541,1093.44,941.555
4492,0,0.0111041,-0.0348249,0.295109,1001.19,1091.92,942.005
4493,0,0.00961586,-0.0358388,0.294441,1002.8,1090.29,942.276
4494,0,0.00908883,-0.0358791,0.293686,1004.39,1088.64,942.649
4495,0,0.0143726,-0.0388795,0.294274,1006.23,1087.3,942.881
4496,0,0.0139771,-0.03822,0.294682,1007.94,1085.6,943.151
4497,0,0.0140653,-0.0386471,0.294635,1009.5,1084.02,943.447
4498,0,0.0123921,-0.0436093,0.293096,1011.05,1082.48,943.744
4499,0,0.0134934,-0.0464469,0.296004,1012.72,1080.84,943.868
4500,0,0.0162019,-0.0477173,0.29773,1014.38,1079.01,944.132
4501,0,0.0185294,-0.049959,0.296049,1016.06,1077.17,944.404
4502,0,0.0196898,-0.0505298,0.29687,1017.5,1075.61,944.681
4503,0,0.0210297,-0.0501908,0.297344,1018.95,1074.04,944.995
4504,0,0.0132144,-0.0466153,0.299807,1020.5,1071.79,945.02
4505,0,0.0132091,-0.0471656,0.300052,1021.86,1070.25,945.294
4506,0,0.0133365,-0.0454746,0.299683,1023.4,1068.71,945.514
4507,0,0.0119818,-0.0470826,0.298536,1025.17,1067.08,945.549
4508,0,0.0105287,-0.049123,0.297436,1026.57,1065.37,945.82
4509,0,0.0103742,-0.0451175,0.298074,1028.29,1063.65,946.028
4510,0,0.00962998,-0.0475602,0.298232,1029.87,1062.08,946.163
4511,0,0.0104821,-0.0480644,0.298813,1031.36,1060.46,946.34
4512,0,0.00790202,-0.0429458,0.297815,1033.19,1058.63,946.388
4513,0,0.00773949,-0.0444048,0.298416,1034.76,1057.09,946.385
4514,0,0.00830264,-0.0438696,0.29938,1036.19,1055.48,946.552
4515,0,0.00762844,-0.0436738,0.299785,1037.69,1053.95,946.641
4516,0,0.00904983,-0.0448389,0.298377,1039.3,1052.24,946.792
4517,0,0.00999091,-0.0448203,0.29813,1040.81,1050.58,946.962
4518,0,0.0101266,-0.0465832,0.296937,1042.38,1049.08,946.993
4519,0,0.00981064,-0.0476993,0.297595,1043.99,1047.35,946.97
4520,0,0.0117782,-0.0420859,0.298441,1045.77,1045.72,947.131
4521,0,0.0115261,-0.0404555,0.298222,1047.44,1044.07,947.103
4522,0,0.0121373,-0.0419463,0.298378,1048.88,1042.46,947.162
4523,0,0.0124933,-0.0421538,0.297806,1050.45,1040.91,947.241
4524,0,0.011947,-0.0438444,0.297249,1051.95,1039.3,947.252
4525,0,0.0121689,-0.038806,0.297461,1053.53,1037.7,947.303
4526,0,0.0124319,-0.041753,0.29617,1055.09,1036.17,947.341
4527,0,0.0126756,-0.0440851,0.295619,1056.56,1034.6,947.369
4528,0,0.0137852,-0.0444599,0.295866,1058.01,1033.1,947.339
4529,0,0.0117224,-0.0441649,0.297477,1059.66,1031.12,947.411
4530,0,0.0126226,-0.0479133,0.296157,1061.13,1029.66,947.36
4531,0,0.0117356,-0.0455137,0.296382,1062.58,1027.99,947.378
4532,0,0.0112368,-0.0477812,0.295562,1064.12,1026.51,947.269
4533,0,0.0114923,-0.0488779,0.295309,1065.58,1024.92,947.234
4534,0,0.0114133,-0.0472839,0.295229,1067.05,1023.38,947.215
4535,0,0.0100144,-0.0493969,0.295246,1068.53,1021.85,947.091
4536,0,0.0111869,-0.0490422,0.294967,1070.01,1020.26,947.146
4537,0,0.0111669,-0.0493423,0.294926,1071.56,1018.6,947.13
4538,0,0.0132196,-0.0491003,0.295055,1073.09,1016.93,947.207
4539,0,0.0136359,-0.0479733,0.294844,1074.67,1015.35,947.271
4540,0,0.0129307,-0.0478851,0.294577,1076.12,1013.75,947.314
4541,0,0.0120363,-0.0468675,0.294305,1077.52,1012.27,947.353
4542,0,0.0111952,-0.0487608,0.292933,1079.17,1010.62,947.552
4543,0,0.0128821,-0.0519619,0.293819,1080.71,1008.95,947.522
4544,0,0.0134083,-0.0489765,0.294011,1082.13,1007.45,947.667
4545,0,0.012701,-0.0524658,0.293389,1083.66,1005.9,947.701
4546,0,0.0130926,-0.0523997,0.293439,1085.02,1004.35,947.829
4547,0,0.0132053,-0.0505903,0.293616,1086.47,1002.83,947.97
4548,0,0.0125115,-0.0528356,0.293423,1087.86,1001.16,948.197
4549,0,0.013994,-0.0484712,0.294615,1089.38,999.569,948.473
4550,0,0.0147606,-0.0488767,0.296219,1090.96,998.012,948.544
4551,0,0.0145825,-0.048769,0.296024,1092.27,996.409,948.781
4552,0,0.0148804,-0.0472039,0.295267,1093.65,994.848,949.067
4553,0,0.014096,-0.0463481,0.295399,1095.1,993.268,949.201
4554,0,0.0140322,-0.0449963,0.295397,1096.48,991.77,949.417
4555,0,0.0153304,-0.042982,0.295466,1097.91,990.222,949.79
4556,0,0.0150593,-0.0418134,0.295604,1099.23,988.642,950.023
4557,0,0.0162967,-0.0379478,0.294314,1100.68,986.944,950.331
4558,0,0.0152162,-0.0473519,0.293655,1102.18,985.303,950.298
4559,0,0.0162453,-0.0453124,0.293669,1103.49,983.713,950.621
4560,0,0.0158387,-0.0433785,0.292775,1105.03,982.087,950.84
4561,0,0.0156038,-0.045095,0.292971,1106.39,980.524,951.1
4562,0,0.0166104,-0.0426539,0.2928,1107.76,978.936,951.498
4563,0,0.0151858,-0.0438861,0.292409,1109.24,977.452,951.702
4564,0,0.0158728,-0.0426139,0.292464,1110.58,975.919,952.094
4565,0,0.0158151,-0.0426837,0.291726,1111.93,974.408,952.448
4566,0,0.0143856,-0.0460903,0.292685,1113.26,972.766,952.593
4567,0,0.0138114,-0.0420798,0.291586,1114.77,971.041,953.014
4568,0,0.0134004,-0.0423464,0.290734,1116.19,969.455,953.42
4569,0,0.0126467,-0.0401789,0.290468,1117.51,967.884,953.766
4570,0,0.0121204,-0.0390576,0.289909,1118.9,966.325,954.122
4571,0,0.0105661,-0.0405459,0.289312,1120.34,964.536,954.482
4572,0,0.0102276,-0.0376292,0.288783,1121.67,962.914,954.986
4573,0,0.0122234,-0.0404077,0.289809,1123.17,961.42,955.131
4574,0,0.0123386,-0.0422946,0.289314,1124.5,959.898,955.453
4575,0,0.0131574,-0.0402551,0.288436,1125.83,958.434,955.835
4576,0,0.0133932,-0.0455033,0.283542,1127.19,956.928,956.339
4577,0,0.0169528,-0.0459184,0.284086,1128.71,955.254,956.654
4578,0,0.0200954,-0.0440583,0.288631,1130.57,953.486,956.834
4579,0,0.0199667,-0.0420255,0.293474,1131.83,951.623,957.183
4580,0,0.0207997,-0.0412774,0.293713,1133.36,950.123,957.432
4581,0,0.0212059,-0.0433634,0.293284,1134.7,948.504,957.84
4582,0,0.020657,-0.0392409,0.293384,1136.03,946.82,958.116
4583,0,0.0184397,-0.0398035,0.291482,1137.49,945.34,958.263
4584,0,0.0164479,-0.0425182,0.28878,1138.89,943.729,958.494
4585,0,0.0156717,-0.0383437,0.287961,1140.38,942.132,958.571
4586,0,0.0159785,-0.040249,0.287212,1141.73,940.824,958.724
4587,0,0.0130224,-0.0453692,0.28637,1143.25,938.81,958.989
4588,0,0.0146733,-0.0507006,0.279582,1144.34,937.609,959.432
4589,0,0.0139199,-0.0527551,0.27912,1145.72,936.041,959.588
4590,0,0.0141631,-0.0522506,0.280116,1147.35,934.233,959.875
4591,0,0.0111502,-0.0475979,0.283153,1148.83,932.066,959.995
4592,0,0.010933,-0.0460809,0.284293,1150.29,930.448,960.168
4593,0,0.0129352,-0.0425901,0.284561,1151.84,928.76,960.527
4594,0,0.0115588,-0.0505645,0.281797,1153.2,926.846,960.837
4595,0,0.012261,-0.0487663,0.282401,1154.62,925.336,961.065
4596,0,0.0128716,-0.0472274,0.282701,1156.3,923.723,961.374
4597,0,0.0124139,-0.0470689,0.283716,1157.78,922.101,961.589
4598,0,0.013184,-0.0427096,0.285076,1159.19,920.516,961.947
4599,0,0.0124622,-0.0420977,0.286468,1160.85,918.82,962.213
4600,0,0.0135078,-0.0412788,0.284747,1162.35,917.247,962.622
4601,0,0.0128548,-0.0413369,0.284595,1163.87,915.666,962.951
4602,0,0.012994,-0.0445644,0.284588,1165.34,913.986,963.33
4603,0,0.0140626,-0.0420342,0.284602,1166.88,912.289,963.847
4604,0,0.0130528,-0.0440413,0.284623,1168.42,910.651,964.175
4605,0,0.0136501,-0.0427123,0.284685,1169.91,908.971,964.682
4606,0,0.0133774,-0.0433007,0.282626,1171.64,907.387,965.146
4607,0,0.0124479,-0.0425752,0.28422,1173.08,905.738,965.661
4608,0,0.0129882,-0.0419211,0.285006,1174.61,904.113,966.149
4609,0,0.0125256,-0.0434332,0.284898,1176.07,902.479,966.507
4610,0,0.0139625,-0.0432307,0.285109,1177.65,900.702,966.798
4611,0,0.0142901,-0.0444702,0.283901,1179.22,899.061,967.207
4612,0,0.0141622,-0.0441201,0.282632,1180.81,897.237,967.592
4613,0,0.0144989,-0.0424927,0.283469,1182.24,895.673,967.945
4614,0,0.0141081,-0.0446996,0.283362,1183.82,894.013,968.303
4615,0,0.0139364,-0.0456332,0.283391,1185.31,892.288,968.684
4616,0,0.013391,-0.0448469,0.283305,1186.81,890.682,969.021
4617,0,0.012563,-0.0475124,0.283414,1188.35,888.974,969.317
4618,0,0.0128008,-0.0475005,0.283191,1189.81,887.312,969.697
4619,0,0.01283,-0.048799,0.283256,1191.31,885.706,969.991
4620,0,0.0119229,-0.0496727,0.284173,1192.83,883.979,970.3
4621,0,0.0126114,-0.0497851,0.283781,1194.31,882.145,970.722
4622,0,0.011331,-0.0502658,0.283893,1195.85,880.288,971.03
4623,0,0.0121794,-0.0509367,0.284026,1197.3,878.741,971.372
4624,0,0.0128208,-0.0522774,0.283633,1198.83,876.967,971.815
4625,0,0.0117022,-0.0525341,0.283663,1200.28,875.115,972.171
4626,0,0.0125538,-0.0514842,0.284082,1201.74,873.416,972.529
4627,0,0.0114571,-0.0560306,0.283014,1203.32,871.669,972.881
4628,0,0.0115963,-0.0541939,0.282564,1204.68,870.091,973.315
4629,0,0.0117688,-0.0543192,0.284336,1206.3,868.356,973.67
4630,0,0.00977044,-0.0546844,0.283018,1207.66,866.812,974.064
4631,0,0.0126374,-0.0522793,0.28489,1209.33,864.852,974.389
4632,0,0.0108474,-0.052799,0.286045,1210.85,863.009,974.707
4633,0,0.0110559,-0.0523221,0.285753,1212.26,861.381,975.112
4634,0,0.0108929,-0.0522742,0.286652,1213.83,859.715,975.465
4635,0,0.0108465,-0.0531884,0.28692,1215.06,858.165,975.79
4636,0,0.010503,-0.051497,0.286795,1216.42,856.479,976.199
4637,0,0.00970106,-0.0555099,0.286994,1217.98,854.671,976.344
4638,0,0.00832459,-0.0526202,0.286728,1219.34,852.96,976.66
4639,0,0.00631856,-0.0524866,0.285873,1220.79,851.229,976.988
4640,0,0.005469,-0.0542418,0.285177,1222.14,849.461,977.342
4641,0,0.00831832,-0.0490499,0.287393,1223.42,847.7,977.94
4642,0,0.00727151,-0.050487,0.287232,1224.77,845.993,978.21
4643,0,0.00805456,-0.050453,0.28756,1226.02,844.202,978.625
4644,0,0.00821656,-0.049717,0.287556,1227.2,842.458,979.057
4645,0,0.00879467,-0.0510753,0.289259,1228.33,840.835,979.567
4646,0,0.0134085,-0.0505138,0.289345,1229.54,839.059,980.307
4647,0,0.014207,-0.0506676,0.289892,1230.71,837.253,980.861
4648,0,0.0154309,-0.0472216,0.290351,1232.05,835.556,981.407
4649,0,0.0171993,-0.0445613,0.290465,1233.47,833.779,982.028
4650,0,0.0232489,-0.0417586,0.29208,1234.78,831.735,982.831
4651,0,0.023783,-0.0362899,0.295055,1235.99,829.889,983.317
4652,0,0.0217863,-0.0472318,0.293774,1237.22,828.048,983.558
4653,0,0.0211551,-0.0487279,0.293014,1238.47,826.314,984.028
4654,0,0.0205726,-0.0495672,0.292608,1239.74,824.584,984.446
4655,0,0.0185328,-0.053217,0.291764,1241.02,822.838,984.799
4656,0,0.0181968,-0.052026,0.29114,1242.16,821.012,985.479
4657,0,0.0170456,-0.0527074,0.290443,1243.41,819.212,985.937
4658,0,0.0149279,-0.0598182,0.29021,1244.61,817.431,986.263
4659,0,0.0127705,-0.0710786,0.288283,1245.54,815.085,986.54
4660,0,0.0133105,-0.0555149,0.290453,1247.44,813.191,986.854
4661,0,0.0133924,-0.0521506,0.290181,1248.66,811.44,987.264
4662,0,0.016262,-0.0501773,0.291863,1249.74,809.726,987.934
4663,0,0.0156843,-0.0504104,0.291224,1250.89,807.867,988.394
4664,0,0.0163603,-0.0480295,0.291982,1251.93,806.024,988.809
4665,0,0.0156288,-0.0481361,0.291796,1253.1,804.21,989.161
4666,0,0.0129231,-0.0498885,0.289977,1254.35,802.223,989.373
4667,0,0.0131219,-0.0480773,0.290438,1255.41,800.398,989.71
4668,0,0.0129661,-0.0480252,0.290777,1256.52,798.601,989.972
4669,0,0.0127477,-0.0499844,0.290935,1257.68,796.657,990.212
4670,0,0.0134339,-0.0496673,0.290381,1258.8,794.818,990.435
4671,0,0.0132789,-0.0466703,0.290242,1259.98,792.829,990.503
4672,0,0.0127283,-0.0464135,0.290226,1261.16,790.777,990.581
4673,0,0.0169814,-0.0447379,0.292327,1262.06,788.88,991.002
4674,0,0.0177043,-0.0475329,0.291979,1263,786.948,991.085
4675,0,0.0159938,-0.0473892,0.290726,1264.14,785.074,991.091
4676,0,0.0157105,-0.0457023,0.289665,1265.48,782.842,991.223
4677,0,0.015535,-0.0513267,0.288287,1266.53,780.831,991.283
4678,0,0.0166421,-0.0486447,0.288424,1267.2,778.985,991.434
4679,0,0.0153053,-0.046482,0.290433,1268.5,776.811,991.466
4680,0,0.0152537,-0.0484298,0.290381,1269.53,774.879,991.466
4681,0,0.0141596,-0.0460147,0.292455,1270.65,772.825,991.663
4682,0,0.0136024,-0.0472042,0.291611,1271.75,771.011,991.576
4683,0,0.0154408,-0.0474512,0.290937,1272.75,768.868,991.531
4684,0,0.015945,-0.046077,0.291215,1273.8,766.892,991.547
4685,0,0.0155238,-0.0433755,0.291718,1274.9,764.802,991.543
4686,0,0.0158041,-0.0436996,0.291759,1275.92,762.831,991.464
4687,0,0.0173072,-0.0437127,0.292201,1277.02,760.806,991.372
4688,0,0.0149881,-0.0430694,0.293042,1278.1,758.685,991.36
4689,0,0.013373,-0.0427323,0.29163,1279.02,756.707,991.316
4690,0,0.0136926,-0.0419891,0.291208,1280.03,754.63,991.344
4691,0,0.0119838,-0.0423186,0.29145,1280.98,752.587,991.203
4692,0,0.0130948,-0.0407137,0.292671,1281.99,750.543,991.143
4693,0,0.0134039,-0.040353,0.291965,1283.22,748.406,991.121
4694,0,0.0125166,-0.039992,0.292607,1284.06,746.404,991.052
4695,0,0.0198967,-0.0409937,0.297204,1285.08,744.538,990.865
4696,0,0.0189927,-0.044792,0.294296,1286.29,742.459,990.721
4697,0,0.017439,-0.0418227,0.291473,1287.43,740.063,990.57
4698,0,0.0155265,-0.0392937,0.289287,1288.51,737.9,990.48
4699,0,0.0187661,-0.0448037,0.291617,1289.61,735.878,990.248
4700,0,0.0213362,-0.0449855,0.293361,1290.54,733.766,990.027
4701,0,0.021935,-0.0456578,0.293981,1291.57,731.736,989.846
4702,0,0.0215623,-0.0472074,0.293914,1292.55,729.634,989.679
4703,0,0.0212947,-0.046515,0.293168,1293.53,727.547,989.598
4704,0,0.0184586,-0.0454129,0.291069,1294.39,725.463,989.483
4705,0,0.0150625,-0.0439974,0.290699,1295.51,723.313,989.48
4706,0,0.0144454,-0.0423174,0.291243,1296.55,721.084,989.389
4707,0,0.0141435,-0.0410875,0.291677,1297.56,718.922,989.225
4708,0,0.0121615,-0.0355262,0.292708,1298.61,716.762,989.05
4709,0,0.0141001,-0.035276,0.291998,1299.69,714.524,989.023
4710,0,0.0143596,-0.0360659,0.292412,1300.73,712.276,988.801
4711,0,0.0132608,-0.0322976,0.29364,1301.7,710.053,988.587
4712,0,0.0135776,-0.0365033,0.293689,1302.62,707.996,988.337
4713,0,0.0139002,-0.0395787,0.293967,1303.52,705.928,988.112
4714,0,0.0169537,-0.0356995,0.292124,1304.56,703.564,987.946
4715,0,0.0158533,-0.037955,0.290951,1305.6,701.308,987.696
4716,0,0.0156389,-0.0408336,0.29091,1306.44,699.232,987.401
4717,0,0.0159278,-0.0401306,0.290402,1307.33,697.073,987.246
4718,0,0.0186543,-0.0459553,0.290318,1308.26,694.777,986.904
4719,0,0.0213324,-0.0459662,0.293024,1309.15,692.596,986.781
